ID,Name,Rating,Position,Alt-Pos1,Alt-Pos2,Alt-Pos3,Nation,Club,Card Type,ST,RW,LW,CF,CAM,CM,RM,LM,CDM,CB,LB,LWB,RB,RWB
6810,Ryan Flamingo,69,CB,RB,CDM,,Holland,FC Utrecht,silver non-rare,64.0,63.0,63.0,63.0,63.0,65.0,64.0,64.0,68.0,69.0,67.0,67.0,67.0,67.0
6870,Joao Grimaldo,69,RW,RM,LW,,Peru,Sporting Cristal,libertadores_b,65.0,69.0,69.0,68.0,69.0,63.0,68.0,68.0,52.0,45.0,51.0,54.0,51.0,54.0
6995,Anaele Le Moguedec,69,CM,,,,France,Stade de Reims,silver non-rare,61.0,65.0,65.0,65.0,67.0,69.0,66.0,66.0,67.0,61.0,63.0,64.0,63.0,64.0
6904,Sara Holmgaard,69,LB,CB,LWB,,Denmark,Everton,silver non-rare,51.0,57.0,57.0,54.0,57.0,60.0,59.0,59.0,67.0,69.0,67.0,66.0,67.0,66.0
6905,Justin Hoogma,69,CB,,,,Holland,Heracles Almelo,silver non-rare,49.0,48.0,48.0,49.0,51.0,58.0,52.0,52.0,67.0,69.0,63.0,61.0,63.0,61.0
6999,Marcos Ledesma,69,GK,,,,Argentina,Central Cordoba,silver non-rare,,,,,,,,,,,,,,
6811,Florian Flick,69,CDM,CB,CM,,Germany,1. FC Nurnberg,silver non-rare,60.0,60.0,60.0,62.0,63.0,67.0,63.0,63.0,68.0,67.0,64.0,64.0,64.0,64.0
6809,Luca Fiordilino,69,CM,CDM,,,Italy,Feralpisalo,silver rare,63.0,68.0,68.0,67.0,68.0,69.0,69.0,69.0,69.0,66.0,68.0,69.0,68.0,69.0
6808,Hampus Finndell,69,CM,,,,Sweden,Djurgardens IF,silver non-rare,68.0,67.0,67.0,67.0,67.0,69.0,68.0,68.0,69.0,68.0,68.0,68.0,68.0,68.0
6807,Alfred Finnbogason,69,ST,CF,,,Iceland,KAS Eupen,silver non-rare,69.0,64.0,64.0,69.0,69.0,65.0,62.0,62.0,51.0,47.0,43.0,45.0,43.0,45.0
6839,Nicholas Gioacchini,69,ST,RM,CF,,United States,St. Louis CITY SC,silver non-rare,69.0,67.0,67.0,68.0,66.0,59.0,66.0,66.0,47.0,44.0,47.0,50.0,47.0,50.0
20391,Fredrik Ulvestad,69,CM,CDM,,,Norway,Pogon Szczecin,silver,67.0,67.0,67.0,67.0,68.0,69.0,68.0,68.0,69.0,68.0,68.0,68.0,68.0,68.0
6630,Dave Bulthuis,69,CB,,,,Holland,Suwon Samsung,silver rare,52.0,50.0,50.0,51.0,52.0,58.0,54.0,54.0,66.0,69.0,62.0,61.0,62.0,61.0
20403,Andrea Cistana,69,CB,,,,Italy,Brisigonza,silver,60.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,66.0,69.0,67.0,66.0,67.0,66.0
20409,Adorni,69,CB,,,,Italy,Brisigonza,silver,54.0,52.0,52.0,52.0,52.0,55.0,54.0,54.0,65.0,69.0,67.0,65.0,67.0,65.0
20411,Gabriele Moncini,69,ST,CF,,,Italy,Brisigonza,silver,69.0,66.0,66.0,68.0,66.0,60.0,65.0,65.0,51.0,49.0,51.0,53.0,51.0,53.0
20423,Vincent Pajot,69,CM,CDM,,,France,AC Beauruelle,silver,62.0,64.0,64.0,64.0,67.0,69.0,65.0,65.0,68.0,67.0,65.0,66.0,65.0,66.0
6824,Mateo Gamarra,69,CB,LB,,,Paraguay,Olimpia,libertadores_b,48.0,51.0,51.0,48.0,48.0,52.0,54.0,54.0,63.0,69.0,67.0,65.0,67.0,65.0
6820,Lukas Frode,69,CDM,,,,Germany,FC Ingolstadt 04,silver rare,56.0,53.0,53.0,55.0,56.0,61.0,56.0,56.0,68.0,71.0,64.0,63.0,64.0,63.0
6757,Alejandro Duarte,69,GK,,,,Peru,Sporting Cristal,libertadores_b,,,,,,,,,,,,,,
6797,Clayton Fernandes Silva,69,ST,CF,,,Brazil,Casa Pia AC,silver rare,69.0,65.0,65.0,66.0,65.0,58.0,64.0,64.0,44.0,39.0,43.0,46.0,43.0,46.0
6914,Michael Ihiekwe,69,CB,,,,England,Sheffield Wed,silver non-rare,51.0,50.0,50.0,50.0,50.0,53.0,52.0,52.0,63.0,69.0,65.0,63.0,65.0,63.0
6912,Antony Iannarilli,69,GK,,,,Italy,Ternana,silver non-rare,,,,,,,,,,,,,,
6911,Bilal Hussein,69,CM,,,,Sweden,AIK,silver non-rare,64.0,68.0,68.0,67.0,69.0,69.0,70.0,70.0,68.0,65.0,67.0,69.0,67.0,69.0
6882,Oussama Haddadi,69,CB,LB,,,Tunisia,Furth,silver rare,57.0,60.0,60.0,59.0,59.0,61.0,63.0,63.0,66.0,69.0,69.0,68.0,69.0,68.0
6883,Teenage Hadebe,69,CB,,,,Zimbabwe,Houston Dynamo,silver rare,50.0,49.0,49.0,48.0,48.0,51.0,52.0,52.0,62.0,69.0,65.0,62.0,65.0,62.0
6884,Jaouen Hadjam,69,LB,LWB,LM,,Algeria,FC Nantes,silver non-rare,61.0,64.0,64.0,63.0,63.0,63.0,65.0,65.0,65.0,65.0,67.0,68.0,67.0,68.0
6886,Johannes Handl,69,CB,,,,Austria,FK Austria Wien,silver rare,46.0,42.0,42.0,43.0,44.0,50.0,45.0,45.0,61.0,69.0,61.0,58.0,61.0,58.0
6887,Tim Handwerker,69,LB,LWB,,,Germany,1. FC Nurnberg,silver non-rare,59.0,62.0,62.0,61.0,61.0,61.0,64.0,64.0,63.0,63.0,67.0,67.0,67.0,67.0
6890,Benjamin Hansen,69,CB,,,,Denmark,Molde FK,silver non-rare,48.0,45.0,45.0,46.0,48.0,55.0,49.0,49.0,66.0,69.0,63.0,61.0,63.0,61.0
6889,Kristoffer Lund Hansen,69,LB,LWB,,,United States,Palermo,silver non-rare,51.0,59.0,59.0,56.0,59.0,62.0,64.0,64.0,65.0,63.0,67.0,67.0,67.0,67.0
6871,Gronning,69,CDM,,,,Denmark,Viborg FF,silver non-rare,55.0,52.0,52.0,54.0,56.0,62.0,55.0,55.0,68.0,67.0,62.0,62.0,62.0,62.0
6902,Marcel Hoffmeier,69,CB,CDM,,,Germany,SC Paderborn 07,silver rare,58.0,61.0,61.0,60.0,61.0,63.0,63.0,63.0,68.0,69.0,68.0,67.0,68.0,67.0
6987,Juan Miguel Latasa Fernandez,69,ST,CF,,,Spain,Getafe CF,silver non-rare,69.0,62.0,62.0,66.0,63.0,56.0,60.0,60.0,41.0,38.0,40.0,42.0,40.0,42.0
6885,Rafael Haller,69,RB,RWB,RM,,Uruguay,Danubio,sudamericana,54.0,59.0,59.0,57.0,57.0,58.0,61.0,61.0,63.0,64.0,67.0,67.0,67.0,67.0
6844,Matt Godden,69,ST,CF,,,England,Coventry City,silver non-rare,69.0,63.0,63.0,66.0,64.0,59.0,61.0,61.0,49.0,46.0,46.0,47.0,46.0,47.0
6842,Cristian Glauder Garcia,69,CB,LB,,,Spain,Albacete BP,silver non-rare,56.0,57.0,57.0,57.0,56.0,59.0,61.0,61.0,66.0,69.0,67.0,67.0,67.0,67.0
6954,Milicia Keijzer,69,CB,,,,Holland,Ajax,silver non-rare,53.0,52.0,52.0,53.0,53.0,56.0,53.0,53.0,65.0,69.0,65.0,63.0,65.0,63.0
7069,Matos,69,LB,LWB,LM,,Spain,Burgos CF,silver non-rare,58.0,64.0,64.0,62.0,63.0,64.0,65.0,65.0,63.0,60.0,67.0,68.0,67.0,68.0
6977,Dereck Kutesa,69,LW,LM,CAM,,Switzerland,Servette FC,silver rare,63.0,69.0,69.0,67.0,68.0,62.0,69.0,69.0,53.0,47.0,54.0,57.0,54.0,57.0
6881,Gabriel Hachen,69,CM,CDM,CAM,,Argentina,Audax Italiano,sudamericana,67.0,70.0,70.0,70.0,70.0,69.0,70.0,70.0,66.0,62.0,67.0,68.0,67.0,68.0
7007,Bruno Leyes,69,CM,CDM,,,Argentina,Godoy Cruz,silver non-rare,61.0,64.0,64.0,65.0,67.0,69.0,66.0,66.0,68.0,64.0,65.0,66.0,65.0,66.0
6781,Nahuel Estevez,69,CM,CDM,,,Argentina,Parma,silver non-rare,67.0,70.0,70.0,69.0,69.0,69.0,71.0,71.0,68.0,64.0,67.0,69.0,67.0,69.0
6966,Yevhen Konoplyanka,69,LM,CF,LW,,Ukraine,CFR 1907 Cluj,silver non-rare,68.0,70.0,70.0,69.0,69.0,63.0,68.0,68.0,51.0,46.0,49.0,52.0,49.0,52.0
6783,Marcelo Estigarribia,69,LM,RM,CM,LW,Paraguay,S. Ameliano,sudamericana,65.0,68.0,68.0,67.0,68.0,67.0,68.0,68.0,65.0,65.0,65.0,65.0,65.0,65.0
6784,Giovanni Fabbian,69,CM,,,,Italy,Bologna,silver non-rare,66.0,68.0,68.0,69.0,70.0,69.0,69.0,69.0,65.0,61.0,63.0,64.0,63.0,64.0
6785,Garazi Facila Giralte,69,LB,CB,LWB,,Spain,Athletic Club,silver non-rare,57.0,62.0,62.0,62.0,65.0,67.0,65.0,65.0,69.0,68.0,67.0,67.0,67.0,67.0
6786,Noah Fadiga,69,RB,RWB,RM,,Senegal,KAA Gent,silver rare,61.0,65.0,65.0,63.0,64.0,63.0,67.0,67.0,64.0,64.0,67.0,68.0,67.0,68.0
6787,Mamadou Fall,69,RM,RW,ST,,Senegal,Kasimpasa,silver rare,69.0,68.0,68.0,68.0,66.0,61.0,68.0,68.0,51.0,49.0,52.0,54.0,52.0,54.0
6962,Jason Knight,69,CAM,RB,CM,,Republic of Ireland,Bristol City,silver non-rare,66.0,68.0,68.0,68.0,69.0,70.0,70.0,70.0,68.0,65.0,69.0,70.0,69.0,70.0
6631,Facundo Buonanotte,69,RM,CAM,RW,,Argentina,Brighton,silver non-rare,64.0,68.0,68.0,68.0,69.0,63.0,68.0,68.0,47.0,37.0,45.0,49.0,45.0,49.0
6913,Danylo Ignatenko,69,CM,CDM,,,Ukraine,Bordeaux,silver rare,64.0,63.0,63.0,64.0,65.0,69.0,66.0,66.0,71.0,72.0,67.0,68.0,67.0,68.0
6985,Bryan Lasme,69,ST,CF,RW,LW,France,FC Schalke 04,silver rare,69.0,65.0,65.0,68.0,65.0,56.0,64.0,64.0,44.0,42.0,44.0,46.0,44.0,46.0
6944,Florian Kastenmeier,69,GK,,,,Germany,Dusseldorf,silver non-rare,,,,,,,,,,,,,,
6688,Diego Churin,69,ST,CF,,,Argentina,Cerro Porteno,libertadores_b,69.0,61.0,61.0,65.0,62.0,58.0,60.0,60.0,47.0,44.0,42.0,44.0,42.0,44.0
6983,Yasser Larouci,69,LWB,LB,,,France,Sheffield Utd,silver non-rare,59.0,63.0,63.0,62.0,62.0,61.0,64.0,64.0,64.0,64.0,66.0,67.0,66.0,67.0
6943,Grigoris Kastanos,69,CAM,CM,CF,,Cyprus,Salernitana,silver non-rare,64.0,68.0,68.0,68.0,69.0,65.0,67.0,67.0,51.0,42.0,46.0,50.0,46.0,50.0
6994,Theo Le Bris,69,LM,LW,,,France,FC Lorient,silver non-rare,62.0,66.0,66.0,67.0,68.0,69.0,68.0,68.0,66.0,62.0,65.0,65.0,65.0,65.0
6982,Demi Lambourne,69,GK,,,,England,Leicester City,silver non-rare,,,,,,,,,,,,,,
6796,Jorge Samuel Fernandes,69,RM,CAM,RW,,Portugal,Rio Ave FC,silver rare,62.0,68.0,68.0,67.0,68.0,66.0,68.0,68.0,61.0,53.0,61.0,63.0,61.0,63.0
6980,Enock Kwateng,69,RB,RWB,CB,,France,MKE Ankaragucu,silver non-rare,54.0,58.0,58.0,56.0,59.0,62.0,61.0,61.0,67.0,69.0,67.0,67.0,67.0,67.0
6947,Noah Katterbach,69,LB,LWB,,,Germany,1. FC Koln,silver non-rare,55.0,62.0,62.0,59.0,60.0,61.0,63.0,63.0,64.0,64.0,67.0,67.0,67.0,67.0
6946,Nikola Katic,69,CB,,,,Croatia,FC Zurich,silver non-rare,50.0,47.0,47.0,49.0,49.0,54.0,50.0,50.0,64.0,69.0,61.0,60.0,61.0,60.0
6874,Lamine Gueye,69,RM,RW,,,Senegal,Paris FC,silver non-rare,68.0,69.0,69.0,68.0,68.0,62.0,68.0,68.0,47.0,40.0,47.0,50.0,47.0,50.0
6910,Denis Huseinbasic,69,CM,CDM,,,Germany,1. FC Koln,silver non-rare,65.0,66.0,66.0,67.0,68.0,69.0,66.0,66.0,67.0,64.0,63.0,64.0,63.0,64.0
6908,Florian Hubner,69,CB,,,,Germany,1. FC Nurnberg,silver non-rare,49.0,41.0,41.0,44.0,43.0,49.0,42.0,42.0,61.0,69.0,58.0,55.0,58.0,55.0
6906,Fraser Hornby,69,ST,CF,,,Scotland,SV Darmstadt 98,silver non-rare,69.0,61.0,61.0,65.0,62.0,57.0,60.0,60.0,45.0,45.0,42.0,43.0,42.0,43.0
6795,Joan Femenias del Salto,69,GK,,,,Spain,Levante UD,silver non-rare,,,,,,,,,,,,,,
6907,Robin Hranac,69,CB,,,,Czech Republic,Viktoria Plzen,silver non-rare,50.0,46.0,46.0,48.0,48.0,54.0,48.0,48.0,64.0,69.0,61.0,59.0,61.0,59.0
6909,Jan Hurtado,69,ST,CF,,,Venezuela,LDU Quito,sudamericana,69.0,68.0,68.0,69.0,68.0,62.0,68.0,68.0,49.0,43.0,47.0,50.0,47.0,50.0
6875,Baptiste Guillaume,69,ST,CF,,,Belgium,En Avant Guingamp,silver non-rare,69.0,66.0,66.0,67.0,66.0,60.0,64.0,64.0,48.0,45.0,45.0,48.0,45.0,48.0
6992,Dimitri Lavalee,69,CB,CDM,CM,,Belgium,KV Mechelen,silver non-rare,51.0,56.0,56.0,54.0,57.0,61.0,59.0,59.0,67.0,69.0,66.0,66.0,66.0,66.0
6888,Florent Hanin,69,LB,LWB,,,France,Angers SCO,silver non-rare,59.0,64.0,64.0,62.0,64.0,65.0,66.0,66.0,66.0,65.0,67.0,68.0,67.0,68.0
6988,Emmanuel Latte Lath,69,ST,CF,LW,,Cote d,Middlesbrough,silver rare,69.0,70.0,70.0,69.0,67.0,60.0,69.0,69.0,50.0,47.0,55.0,56.0,55.0,56.0
6989,Danny Latza,69,CM,CDM,,,Germany,FC Schalke 04,silver non-rare,64.0,67.0,67.0,67.0,68.0,69.0,68.0,68.0,68.0,65.0,66.0,67.0,66.0,67.0
6990,Tobias Lauritsen,69,ST,CF,,,Norway,Sparta Rotterdam,silver non-rare,69.0,61.0,61.0,64.0,61.0,58.0,61.0,61.0,52.0,54.0,51.0,51.0,51.0,51.0
6991,Nikolai Laursen,69,RW,RM,,,Denmark,Heracles Almelo,silver non-rare,65.0,69.0,69.0,67.0,67.0,62.0,68.0,68.0,52.0,45.0,52.0,56.0,52.0,56.0
6903,Benedict Hollerbach,69,ST,RM,CF,,Germany,Union Berlin,silver rare,69.0,70.0,70.0,70.0,69.0,62.0,69.0,69.0,49.0,43.0,49.0,52.0,49.0,52.0
6993,James Lawrence,69,CB,,,,Wales,1. FC Nurnberg,silver non-rare,49.0,52.0,52.0,51.0,55.0,61.0,57.0,57.0,68.0,69.0,66.0,65.0,66.0,65.0
6798,Sebastian Fernandez,69,ST,CF,RW,LW,Uruguay,Danubio,sudamericana,69.0,70.0,70.0,70.0,69.0,61.0,68.0,68.0,49.0,44.0,50.0,52.0,50.0,52.0
6984,Lars Olden Larsen,69,LW,LM,RW,,Norway,N.E.C. Nijmegen,silver non-rare,67.0,69.0,69.0,69.0,68.0,64.0,69.0,69.0,59.0,55.0,61.0,62.0,61.0,62.0
6821,Martin Frydek,69,LB,LWB,,,Czech Republic,FC Luzern,silver rare,65.0,65.0,65.0,65.0,65.0,66.0,66.0,66.0,66.0,65.0,67.0,67.0,67.0,67.0
6986,Paul Lasne,69,CDM,CM,,,France,Paris FC,silver non-rare,63.0,63.0,63.0,64.0,65.0,68.0,64.0,64.0,68.0,67.0,64.0,65.0,64.0,65.0
8241,Simon Rhein,68,CDM,CM,,,Germany,Hansa Rostock,silver non-rare,56.0,62.0,62.0,60.0,63.0,66.0,64.0,64.0,67.0,64.0,66.0,67.0,66.0,67.0
8226,Joe Rafferty,68,RB,RWB,,,Republic of Ireland,Portsmouth,silver non-rare,54.0,58.0,58.0,56.0,58.0,60.0,60.0,60.0,65.0,67.0,66.0,66.0,66.0,66.0
8260,Lucas Rodriguez,68,LB,LWB,,,Argentina,Instituto,silver non-rare,61.0,65.0,65.0,64.0,64.0,64.0,65.0,65.0,65.0,64.0,66.0,67.0,66.0,67.0
8252,Gabrielle Robinson,68,CB,,,,United States,KC Current,silver non-rare,51.0,52.0,52.0,51.0,53.0,56.0,54.0,54.0,64.0,68.0,64.0,62.0,64.0,62.0
8219,Rokas Pukstas,68,CM,RM,CAM,,United States,Hajduk Split,silver non-rare,68.0,67.0,67.0,68.0,68.0,68.0,67.0,67.0,65.0,63.0,64.0,64.0,64.0,64.0
8221,Quijada,68,CB,LB,,,Venezuela,Caracas F.C.,sudamericana,50.0,52.0,52.0,50.0,51.0,55.0,56.0,56.0,64.0,68.0,66.0,65.0,66.0,65.0
8265,Martin Rodriguez,68,LM,ST,LW,,Chile,D.C. United,silver non-rare,64.0,68.0,68.0,66.0,67.0,63.0,67.0,67.0,55.0,51.0,56.0,58.0,56.0,58.0
8242,Jordan Rhodes,68,ST,CF,,,Scotland,Blackpool,silver non-rare,68.0,63.0,63.0,65.0,62.0,57.0,60.0,60.0,48.0,48.0,49.0,49.0,49.0,49.0
8146,Cristian Olivera,68,LW,LM,CF,RW,Uruguay,LAFC,silver non-rare,62.0,68.0,68.0,66.0,66.0,59.0,67.0,67.0,49.0,42.0,50.0,53.0,50.0,53.0
8080,Marko Milovanovic,68,ST,CF,,,Serbia,UD Almeria,silver non-rare,68.0,62.0,62.0,65.0,61.0,54.0,59.0,59.0,40.0,37.0,38.0,41.0,38.0,41.0
8240,Hang Ren,68,CB,LB,,,China PR,Wuhan 3 Towns,silver non-rare,59.0,59.0,59.0,59.0,59.0,61.0,61.0,61.0,65.0,68.0,65.0,65.0,65.0,65.0
8051,Guillermo May,68,ST,CAM,CF,,Uruguay,Danubio,sudamericana,68.0,63.0,63.0,66.0,64.0,56.0,61.0,61.0,41.0,37.0,40.0,42.0,40.0,42.0
8228,Matias Ramirez,68,LM,RW,LW,,Argentina,Banfield,silver rare,64.0,68.0,68.0,67.0,67.0,60.0,67.0,67.0,46.0,40.0,46.0,49.0,46.0,49.0
8082,Sascha Mockenhaupt,68,CB,RWB,,,Germany,Wehen Wiesbaden,silver rare,49.0,48.0,48.0,47.0,47.0,50.0,51.0,51.0,61.0,68.0,64.0,62.0,64.0,62.0
8266,Cristopher Rodriguez,68,CB,,,,Venezuela,Monagas SC,libertadores_b,55.0,55.0,55.0,54.0,54.0,55.0,55.0,55.0,62.0,68.0,66.0,64.0,66.0,64.0
8216,Aleksandar Prijovic,68,ST,CF,,,Serbia,Western United,silver non-rare,68.0,62.0,62.0,65.0,63.0,59.0,61.0,61.0,51.0,50.0,46.0,48.0,46.0,48.0
8198,Guilherme Ramos,68,CB,,,,Portugal,Hamburger SV,silver non-rare,49.0,46.0,46.0,47.0,48.0,52.0,48.0,48.0,63.0,68.0,61.0,59.0,61.0,59.0
8395,Casper Tengstedt,68,ST,LM,CF,,Denmark,SL Benfica,silver rare,68.0,68.0,68.0,67.0,66.0,59.0,66.0,66.0,48.0,44.0,50.0,52.0,50.0,52.0
8392,Oussama Targhalline,68,CM,CDM,,,Morocco,Havre AC,silver non-rare,62.0,64.0,64.0,65.0,67.0,68.0,64.0,64.0,66.0,61.0,62.0,63.0,62.0,63.0
8143,Andrigo Oliveira de Araujo,68,LW,LM,CAM,RW,Brazil,Rongcheng FC,silver non-rare,64.0,68.0,68.0,67.0,68.0,66.0,69.0,69.0,59.0,53.0,59.0,62.0,59.0,62.0
8214,Jesus Pretell,68,CDM,CM,,,Peru,Sporting Cristal,libertadores_b,59.0,61.0,61.0,61.0,62.0,66.0,63.0,63.0,67.0,65.0,66.0,66.0,66.0,66.0
8274,Juan Antonio Ros Martinez,68,CB,CDM,,,Spain,Albacete BP,silver non-rare,57.0,57.0,57.0,57.0,59.0,62.0,59.0,59.0,67.0,68.0,66.0,65.0,66.0,65.0
8246,Birk Risa,68,CB,LWB,,,Norway,New York City FC,silver rare,63.0,64.0,64.0,63.0,63.0,64.0,65.0,65.0,67.0,68.0,68.0,68.0,68.0,68.0
8270,Philippe Rommens,68,CM,CDM,,,Belgium,Go Ahead Eagles,silver rare,61.0,65.0,65.0,63.0,66.0,68.0,67.0,67.0,65.0,59.0,63.0,65.0,63.0,65.0
8245,Andy Rinomhota,68,CDM,CM,,,England,Cardiff City,silver rare,62.0,63.0,63.0,62.0,62.0,63.0,64.0,64.0,67.0,70.0,69.0,68.0,69.0,68.0
8227,Erdal Rakip,68,CDM,CM,,,North Macedonia,Antalyaspor,silver non-rare,62.0,66.0,66.0,65.0,66.0,67.0,66.0,66.0,67.0,64.0,66.0,67.0,66.0,67.0
8213,Dario Poveda Romera,68,ST,RM,LM,CF,Spain,CD Leganes,silver non-rare,68.0,64.0,64.0,67.0,65.0,58.0,62.0,62.0,43.0,40.0,41.0,43.0,41.0,43.0
8215,Sebastian Prieto,68,LB,LWB,,,Argentina,Tigre,sudamericana,54.0,59.0,59.0,56.0,56.0,57.0,61.0,61.0,62.0,63.0,66.0,66.0,66.0,66.0
8401,Bobby Thomas,68,CB,,,,England,Coventry City,silver non-rare,48.0,46.0,46.0,48.0,49.0,54.0,49.0,49.0,63.0,68.0,59.0,57.0,59.0,57.0
8217,Ivan Prtajin,68,ST,CF,,,Croatia,Wehen Wiesbaden,silver non-rare,68.0,62.0,62.0,65.0,63.0,58.0,61.0,61.0,47.0,44.0,43.0,44.0,43.0,44.0
7715,Brahim Darri,68,LW,LM,,,Holland,Karagumruk SK,silver non-rare,64.0,68.0,68.0,67.0,66.0,58.0,66.0,66.0,44.0,38.0,46.0,50.0,46.0,50.0
8053,Olivier Mbaizo,68,RB,RWB,,,Cameroon,Philadelphia,silver non-rare,54.0,61.0,61.0,57.0,59.0,59.0,63.0,63.0,63.0,63.0,66.0,67.0,66.0,67.0
8230,Reinhold Ranftl,68,RM,RWB,RB,RW,Austria,FK Austria Wien,silver non-rare,62.0,66.0,66.0,64.0,65.0,67.0,67.0,67.0,68.0,65.0,68.0,69.0,68.0,69.0
8223,Matheo Raab,68,GK,,,,Germany,Hamburger SV,silver non-rare,,,,,,,,,,,,,,
8222,Mauro Quiroga,68,ST,CF,,,Argentina,Platense,silver non-rare,68.0,60.0,60.0,64.0,62.0,58.0,59.0,59.0,48.0,46.0,42.0,44.0,42.0,44.0
8059,Sean McLoughlin,68,CB,,,,Republic of Ireland,Hull City,silver non-rare,50.0,51.0,51.0,50.0,52.0,57.0,54.0,54.0,65.0,68.0,64.0,63.0,64.0,63.0
8218,Kacper Przybylko,68,ST,CF,,,Poland,Chicago Fire FC,silver non-rare,68.0,63.0,63.0,65.0,64.0,60.0,62.0,62.0,48.0,45.0,45.0,47.0,45.0,47.0
8236,Kenny Prince Redondo,68,LM,ST,LW,,Germany,Kaiserslautern,silver rare,65.0,68.0,68.0,67.0,66.0,60.0,67.0,67.0,55.0,52.0,58.0,60.0,58.0,60.0
8235,Alejandro Rebola,68,CB,,,,Argentina,Belgrano,silver non-rare,42.0,39.0,39.0,39.0,39.0,47.0,42.0,42.0,62.0,68.0,61.0,59.0,61.0,59.0
8234,Adam Reach,68,LB,LWB,CM,,England,West Brom,silver rare,67.0,69.0,69.0,68.0,69.0,68.0,69.0,69.0,65.0,63.0,66.0,68.0,66.0,68.0
8233,Oliver Rathbone,68,CM,,,,England,Rotherham Utd,silver rare,63.0,67.0,67.0,66.0,68.0,68.0,68.0,68.0,69.0,66.0,68.0,69.0,68.0,69.0
8232,Osama Rashid,68,CM,,,,Iraq,FC Vizela,silver non-rare,65.0,68.0,68.0,68.0,69.0,68.0,69.0,69.0,64.0,58.0,62.0,64.0,62.0,64.0
8231,Tobias Raschl,68,CM,,,,Germany,Kaiserslautern,silver non-rare,60.0,65.0,65.0,64.0,67.0,68.0,66.0,66.0,66.0,60.0,62.0,64.0,62.0,64.0
8229,Christian Ramirez,68,ST,CF,,,United States,Columbus Crew,silver non-rare,68.0,62.0,62.0,66.0,65.0,60.0,61.0,61.0,49.0,46.0,44.0,46.0,44.0,46.0
8238,Ze Carlos,68,RB,RWB,,,Portugal,Gil Vicente,silver non-rare,56.0,61.0,61.0,60.0,60.0,62.0,64.0,64.0,65.0,63.0,66.0,67.0,66.0,67.0
8263,Nicolas Rodriguez,68,LB,RB,LWB,,Uruguay,Defensor,sudamericana,61.0,64.0,64.0,62.0,63.0,64.0,65.0,65.0,65.0,64.0,66.0,66.0,66.0,66.0
8399,Jamal Thiare,68,ST,CF,,,Senegal,Atlanta United,silver rare,68.0,67.0,67.0,67.0,65.0,58.0,66.0,66.0,44.0,39.0,46.0,49.0,46.0,49.0
8261,Sebastian Rodriguez,68,CB,,,,Colombia,Aguilas Doradas,sudamericana,41.0,37.0,37.0,37.0,39.0,47.0,41.0,41.0,61.0,68.0,60.0,57.0,60.0,57.0
8384,Dawid Szymonowicz,68,CB,,,,Poland,Warta Poznan,silver non-rare,50.0,51.0,51.0,50.0,52.0,56.0,53.0,53.0,65.0,68.0,63.0,61.0,63.0,61.0
8396,Mailson Tenorio dos Santos,68,GK,,,,Brazil,Al Taawoun,silver rare,,,,,,,,,,,,,,
8206,Mihai Popa,68,GK,,,,Romania,Torino,silver non-rare,,,,,,,,,,,,,,
8178,Pedro Tiba,68,CM,CDM,,,Portugal,Gil Vicente,silver non-rare,63.0,64.0,64.0,65.0,66.0,68.0,65.0,65.0,66.0,61.0,62.0,64.0,62.0,64.0
8202,Kwame Poku,68,CAM,RM,RW,,Ghana,Peterborough,silver rare,61.0,69.0,69.0,66.0,68.0,63.0,68.0,68.0,54.0,47.0,56.0,59.0,56.0,59.0
8050,Ifeanyi Mathew,68,CM,,,,Nigeria,FC Zurich,silver rare,65.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0,69.0,66.0,69.0,70.0,69.0,70.0
8264,Jackson Rodriguez,68,LB,LWB,LM,,Ecuador,CS Emelec,sudamericana,59.0,65.0,65.0,62.0,62.0,61.0,65.0,65.0,61.0,60.0,66.0,66.0,66.0,66.0
8058,Mark McGuinness,68,CB,,,,Republic of Ireland,Cardiff City,silver non-rare,50.0,48.0,48.0,49.0,50.0,54.0,51.0,51.0,63.0,68.0,60.0,59.0,60.0,59.0
8054,Hianga'a Mbock,68,CDM,CM,,,France,Stade Brestois 29,silver non-rare,63.0,64.0,64.0,65.0,66.0,67.0,64.0,64.0,67.0,65.0,62.0,63.0,62.0,63.0
8055,Jean-Manuel Mbom,68,CM,RWB,CDM,,Germany,Viborg FF,silver non-rare,63.0,66.0,66.0,66.0,67.0,68.0,68.0,68.0,69.0,65.0,67.0,68.0,67.0,68.0
8056,Garath McCleary,68,RM,LM,RW,ST,Jamaica,Wycombe,silver non-rare,67.0,68.0,68.0,67.0,66.0,62.0,67.0,67.0,57.0,55.0,57.0,59.0,57.0,59.0
8057,Jack McGlynn,68,CM,,,,United States,Philadelphia,silver non-rare,59.0,65.0,65.0,64.0,67.0,68.0,67.0,67.0,64.0,58.0,62.0,63.0,62.0,63.0
8052,Alfie May,68,ST,CF,,,England,Charlton Ath,silver rare,68.0,69.0,69.0,68.0,67.0,63.0,69.0,69.0,56.0,51.0,57.0,59.0,57.0,59.0
8220,George Puscas,68,ST,CF,,,Romania,Genoa,silver non-rare,68.0,62.0,62.0,65.0,62.0,57.0,61.0,61.0,49.0,49.0,48.0,49.0,48.0,49.0
